Languages:5
Ja... sie hei·t Anastasia, und soviel ich wei·, ist sie noch in Ru·land.<6.5>\
Wie ich schon sagte, mit Hilfe von Hypnose konnte ich vorÅbergehend die Erinnerungen an Ihr frÅheres Leben lîschen und sie durch die eines Bauernjungen ersetzen, der in England auf dem Lande aufwuchs.<14.0> <1.5>\
Mein Gott, das alles ist so ein Schock fÅr mich... so viel auf einmal..., aber ich spÅre, da· Sie die Wahrheit sagen. Doktor, ich mu· wissen, wer ich wirklich bin. Kînnen Sie mein GedÑchtnis wiederherstellen?<12.0> <3.0>\
Darum sind wir hier, Alexander! Es wird Zeit, da· Sie Ihr wahres Erbe antreten und Ihren rechtmÑ·igen Platz als Zar eines neuen, glorreichen russischen Reichs einnehmen!<14.0>\
Entspannen Sie sich... schauen Sie mir in die Augen... Sie werden mÅde... sehr mÅde...<10.0> <3.0>\
Red sieht sich als Kind vor dem Palast sitzen und mit seinen Spielsachen spielen. Plîtzlich legt sich ein dunkler Schatten Åber ihn. Er schaut auf und sieht das finstere Gesicht General Popows, das auf ihn herabblickt...<14.0>
Filename:       M9C3
Eng: Alexander, my dear brother, you have changed so much since I last saw you!  I just can't believe that we are together again after all this time!<9.0> <1.5>I feel as you do Anastasia...we owe our lives to Sergei and Meier...without them we would probably never have seen each other again.<8.5> <2.0>I still remember that terrible night and how I was shot and left for dead, somehow managing to survive...<8.0>I recollect Colonel Sergei coming to my rescue and taking me to safety, and a strange doctor who I now know was Dr. Meier.<7.5> <2.0>Yes...it seems that they were telling the truth after all...<3.5> <1.5>I'm just thankful that you're alive my brother, and that we are together again!  But where do we go from here?  What happens now?<8.0> <1.5>There are many things to be done - most importantly, General Popov must be made to pay for his evil deeds against our family...and I am going to see to it that he does.<11.0> <1.5>\
Yes, you are right.  I must come with you - now that we are reunited, my place is at your side, and I want to play my part in avenging our family.<11.5> <1.5>I know that is what your heart desires my sister, but you have other vital matters to attend to.<7.0> <2.0>What do you mean?<2.0> <2.0>Our country deserves to know the truth.<3.0>I will arrange for you to meet with Colonel Sergei in Moscow, and with his help you must address the Russian people and reveal everything to them - they must know about Popov and his vile crimes.<14.0> <3.0>Yes, yes, you are right - this must be done.<4.0> <1.5>There is also one other thing that you must do.<3.0>In the aftermath of this war, Russia will need a new ruler - someone who can restore our beloved country to its former glory...Anastasia, you must take the throne and become Tsarina of Russia.<14.0>\
 <2.0>But Alexander...!<2.0> <2.0>Please, let us not argue about this - there is too much at stake.<3.0>I can see that you still have the same ambition and determination that you had even as a child ...you are strong my sister - put this strength to good use and lead our people towards a new and better future.<15.0> <2.0>But Alexander, as our dear father's eldest son, you are the rightful heir to the throne - it is not mine to take.<10.0> <2.0>My sister, you and I both know that my destiny lies with Shadow Command...I am sworn to them and I must honour my promise.<8.0>My mind is made up - you must do as I ask and go to Moscow, otherwise we may neverput an end to this terrible war.  There is no time to lose - we must be on our way...<13.0>
Fre: Alexandre, mon fräre. Tu as tellement changÇ depuis que je t'ai vu pour la derniäre fois ! Je n'arrive pas Ö croire qu'on soit rÇuni apräs si longtemps !<9.0> <1.5>Je partage tes sentiments, Anastasia... Nous devons la vie Ö Sergei et Meier... Sans eux nous ne nous serions probablement jamais revus.<8.5> <2.0>Je me souviens encore de cette horrible nuit. On m'a tirÇ dessus et laissÇe pour morte. J'ai quand màme survÇcu...<8.0> Je me souviens du Colonel Sergei venu me sauver et m'emmener en sÇcuritÇ. Et d'un Çtrange docteur qui, je le sais maintenant, est le Dr. Meier.<7.5> <2.0>Oui... On dirait qu'ils disaient la vÇritÇ finalement...<3.5> <1.5>Je suis tellement heureuse que tu sois vivant, mon fräre. Et que nous soyons Ö nouveau rÇunis ! Qu'allons-nous faire maintenant ? Que va-t-il se passer ?<8.0> <1.5>Il y a beaucoup de choses Ö faire. Tout d'abord, le GÇnÇral Popov doit payer pour tout ce qu'il a fait Ö notre famille... et je vais m'assurer qu'il le fait.<11.0> <1.5>\
Oui, tu as raison. Je dois venir avec toi. Maintenant que nous sommes rÇunis, ma place est Ö tes cìtÇs. Et je veux aussi venger notre famille.<11.5> <1.5>Je sais que c'est ce que tu souhaites dans ton cour, petite sour, mais tu as d'autres tÉches plus importantes Ö effectuer.<7.0> <2.0>Qu'est-ce que tu veux dire ?<2.0> <2.0>Notre pays a le droit de savoir la vÇritÇ.<3.0>Je vais organiser une rencontre avec le Colonel Sergei Ö Moscou. Avec son aide tu dois parler au peuple russe et tout lui dire. Il doit àtre averti de tous les horribles crimes commis par Popov.<14.0> <3.0>Oui, oui. Tu as raison. Cela doit àtre fait.<5.0> <1.5>Il y a autre chose que tu dois faire aussi.<3.0>Apräs cette guerre, la Russie aura besoin d'un nouveau dirigeant. Quelqu'un qui pourra rendre Ö notre beau pays sa gloire passÇe... Anastasia, tu dois t'asseoir sur le trìne et devenir Tsarine de Russie.<14.0>\
 <2.0>Mais, Alexandre... !<2.0> <2.0>S'il te plaåt, ne discute pas. Il y a trop en jeu.<3.0>Je vois que tu as la màme ambition et la màme dÇtermination que quand tu Çtais enfant... tu es forte, chäre sour. Fais bon usage de cette force et conduis notre peuple vers un nouvel avenir plus souriant.<15.0> <2.0>Mais Alexandre, tu es le fils aånÇ de notre cher päre, donc tu es l'hÇritier lÇgitime du trìne. Ce n'est pas Ö moi qu'il revient.<11.0> <2.0>Chäre sour, tu sais aussi bien que moi que mon destin est liÇ au Commandement de l'Ombre... Je leur ai jurÇ obÇissance et je dois honorer ma promesse.<8.0>J'ai pris ma dÇcision. Tu dois faire ce que je te demande et aller Ö Moscou, sinon nous ne mettrons peut-àtre jamais fin Ö cette terrible guerre. Il n'y a pas de temps Ö perdre. Nous devons y aller...<12.5>
Ita: Alessandro, mio caro fratello, sei cambiato cosç tanto dall'ultima volta che ti ho visto! Non riesco a credere che siamo di nuovo insieme dopo tutto questo tempo!<9.0> <1.5>Anch'io provo la stessa cosa Anastasia...noi dobbiamo le nostre vite a Sergei e Meier...senza di loro probabilmente non avremmo potuto rivederci.<8.5> <2.0>Ricordo ancora quella notte terribile e di come sia stata colpita e lasciata a morire, ma in qualche modo riuscç a sopravvivere...<8.0>ricordo che il Colonnello Sergei venne a salvarmi e mi portï in salvo, e uno strano dottore che ora so era il Dottor Meier.<7.5> <2.0>Sç...sembra che dicessero la veritÖ dopotutto...<3.5> <1.5>Sono veramente grata che tu sia vivo fratello mio, e che siamo di nuovo insieme! Ma dove andremo adesso? Cosa accadrÖ ora?<8.0> <1.5>Ci sono cosç tante cose da fare, ma innanzitutto il Generale Popov deve pagare per le sue malefatte contro la nostra famiglia...e io farï in modo che accada.<11.0> <1.5>\
Sç, hai ragione. Io devo venire con te, ora che siamo di nuovo uniti, il mio posto ä al tuo fianco, e voglio aiutarti a vendicare la nostra famiglia.<11.5> <1.5>Sorella mia, so che questo ä quello che il tuo cuore desidera, ma tu hai altri importanti compiti da svolgere.<7.0> <2.0>Cosa intendi?<2.0> <2.0>Il nostro paese merita di conoscere la veritÖ.<3.0>Organizzerï un incontro tra te e il Colonnello Sergei a Mosca, e con il suo aiuto dovrai rivolgerti al popolo russo e rivelargli tutto; devono sapere di Popov e dei suoi crimini crudeli.<14.0> <3.0>Sç, sç, hai ragione, devono sapere.<5.0> <1.5>C'ä anche un'altra cosa che devi fare.<3.0>Dopo questa guerra, la Russia avrÖ bisogno di un nuovo capo, qualcuno che puï rimettere in sesto il nostro amato paese e riportarlo alla sua gloria passata...Anastasia, tu devi prendere il trono e diventare la Zarina di Russia.<14.0>\
 <2.0>Ma Alessandro...!<2.0> <2.0>Per favore non discutiamone, la posta in gioco ä troppo alta.<3.0>Ho notato che tu hai ancora la stessa ambizione e determinazione che avevi quando eri bambina...sorella mia, tu sei forte, fai buon uso di questa forza e conduci la nostra gente verso un futuro migliore.<15.0> <2.0>Ma Alessandro, come figlio maggiore del nostro caro padre, tu hai il diritto di essere l'erede al trono, non io.<11.0> <2.0>Sorella mia, sappiamo entrambi che il mio destino ä nelle mani del Commando Fantasma...ho fatto giuramento e devo onorare la mia promessa.<8.0>Ho giÖ deciso, devi fare come ti dico e andare a Mosca, altrimenti non porremo mai fine a questa guerra tremenda. Non c'ä tempo da perdere, dobbiamo andarcene...<12.5>
Spa: ≠Alejandro, querido hermano! ≠Has cambiado tanto desde la £ltima vez que te vi! ≠No puedo creer que estemos reunidos de nuevo despuÇs de todo este tiempo!<9.0> <1.5>≠Comparto tus sentimientos, Anastasia! Le debemos la vida a Sergei y Meier... Sin ellos, probablemente nunca nos hubiÇramos vuelto a ver...<8.5> <2.0>A£n recuerdo aquella noche horrible, y c¢mo me dispararon y me dieron por muerta, aunque logrÇ sobrevivir, ≠no sÇ c¢mo!<8.0>Me acuerdo de que el coronel Sergei vino a rescatarme y me llev¢ a un lugar seguro, y me acuerdo de un mÇdico extra§o, que ahora sÇ que era el doctor Meier.<7.5> <2.0>S°... Parece que despuÇs de todo, ambos dec°an la verdad.<3.5> <1.5>Estoy tan contenta de que estÇs vivo, hermano m°o! ≠Y tan contenta de que estemos juntos de nuevo! Pero... ®Y ahora quÇ? ®QuÇ vamos a hacer ahora?<8.0> <1.5>Tenemos muchas cosas por hacer. La m†s importante es que el general Popov pague por lo que hizo a nuestra familia.... Y me voy a asegurar de que lo haga...<11.0> <1.5>\
S°, tienes raz¢n. Y yo irÇ contigo. Ahora que nos hemos reunido de nuevo, mi sitio est† a tu lado. Yo tambiÇn quiero participar en la venganza de nuestra familia.<11.5> <1.5>SÇ que lo deseas de coraz¢n, hermana m°a. Pero tienes otras cosas, m†s importantes, de las que ocuparte.<7.0> <2.0>®A quÇ te refieres?<2.0> <2.0>Nuestro pa°s merece conocer la verdad.<3.0>Voy a preparar una reuni¢n con el coronel Sergei en Mosc£, y juntos debÇis dirigiros al pueblo ruso, y revelar todo lo que sabÇis sobre Popov y sus repugnantes cr°menes.<14.0> <3.0>S°, s°; tienes raz¢n. Es lo que debemos hacer.<5.0> <1.5>TambiÇn debes hacer otra cosa:<3.0>despuÇs de esta guerra, Rusia necesitar† un nuevo dirigente, alguien que pueda devolver la gloria pasada a nuestro amado pa°s... Anastasia, ≠debes tomar el trono, y convertirte en zarina de todas las rusias!<14.0>\
 <2.0>≠Pero Alejandro...!<2.0> <2.0>Por favor, no discutamos sobre esto. Hay demasiado en juego.<3.0>SÇ que a£n te queda algo de la ambici¢n y la determinaci¢n que ya demostrabas cuando ni§a. Eres fuerte, hermana m°a. Haz que esa fuerza sirva para el bien, y conduce a nuestro pueblo hacia un futuro mejor.<15.0> <2.0>Pero Alejandro, como hijo primogÇnito de nuestro querido padre, eres t£ el heredero del trono. El trono no me pertenece a mi.<11.0> <2.0>Hermana m°a, t£ y yo sabemos que mi destino pertenece al mando secreto... Les jurÇ que as° ser°a, y debo mantener mi promesa. Estoy decidido a que as° sea.<8.0>Debes hacer lo que digo, e ir a Mosc£. Si no, nunca lograremos acabar con esta terrible guerra. No hay tiempo que perder... Tenemos que ponernos en marcha...<12.5>
Ger: Alexander, mein lieber Bruder, du hast dich so verÑndert, seit ich dich das letzte Mal sah! Ich kann gar nicht glauben, da· wir nach all der Zeit wieder zusammen sind!<9.0> <1.5>Mir geht es genauso, Anastasia... wir verdanken Sergej und Meier unser Leben... ohne die beiden hÑtten wir uns wahrscheinlich nie wiedergesehen.<8.5> <2.0>Ich erinnere mich gut an diese schreckliche Nacht und wie auf mich geschossen wurde und ich fÅr tot gehalten und liegengelassen wurde...<8.0> Ich wei· noch, wie Oberst Sergej mich in Sicherheit brachte, und da war ein fremder Doktor. Heute wei· ich, da· es Dr. Meier war.<7.5> <2.0>Ja... anscheinend haben sie wirklich die Wahrheit gesagt...<3.5> <1.5>Ich bin nur dankbar, da· du am Leben bist, mein Bruder, und da· wir wieder zusammen sind! Aber wo sollen wir jetzt hin? Was wird geschehen?<8.0> <1.5>Es gibt sehr viel zu tun. Am wichtigsten ist, da· General Popow fÅr seine Schandtaten gegen unsere Familie bezahlt... und genau dafÅr werde ich sorgen.<11.0> <1.5>\
Ja, du hast recht. Ich mu· mit dir kommen. Jetzt, wo wir wieder vereint sind, ist mein Platz an deiner Seite, und ich will das meine tun, um unsere Familie zu rÑchen.<11.5> <1.5>Ich wei·, da· dein Herz sich danach sehnt, Schwester, aber du mu·t dich um andere dringende Angelegenheiten kÅmmern.<7.0> <2.0>Was meinst du damit?<2.0> <2.0>Unser Land mu· die Wahrheit erfahren.<3.0>Ich werde ein Treffen zwischen dir und Oberst Sergej in Moskau arrangieren, und mit seiner Hilfe mu·t du dich an das russische Volk wenden. Die Menschen mÅssen alles Åber Popow und seine grausamen Untaten wissen.<14.0> <3.0>Ja, ja, du hast recht. Das mu· geschehen.<5.0> <1.5>Und noch etwas mu·t du tun.<3.0>Wenn dieser Krieg vorbei ist, braucht Ru·land einen neuen Herrscher - jemanden, der unser geliebtes Land zu seiner frÅheren Pracht zurÅckverhelfen kann... Anastasia, du mu·t den Thron besteigen und Zarin von Ru·land werden.<14.0>\
 <2.0>Aber Alexander...!<2.0> <2.0>Bitte, la· uns nicht darÅber streiten - zu viel steht auf dem Spiel.<3.0>Ich sehe, da· du noch den gleichen Ehrgeiz und Willen hast, den du schon als Kind zeigtest... du bist stark, liebe Schwester. Nutze diese StÑrke sinnvoll, und fÅhre unser Volk in eine neue, bessere Zukunft.<15.0> <2.0>Aber Alexander, als Ñltester Sohn unseres geliebten Vaters bist du der rechtmÑ·ige Thronerbe - er steht mir nicht zu.<11.0> <2.0>Schwester, wir wissen beide, da· mein Schicksal beim Shadow Command liegt... Ich habe einen Schwur geleistet und mu· dazu stehen.<8.0>Ich habe mich entschieden: Tu, was ich verlange, und geh nach Moskau. Sonst kînnen wir diesen furchtbaren Krieg vielleicht nie beenden. Wir haben keine Zeit zu verlieren - wir mÅssen los...<12.5>
Filename:       S1REDIMS
Eng: "Red, I'm stuck. I cant get out !"
Fre: "Red, je suis coincÇe ! Je ne peux pas sortir !"
Ita: "Red, Sono bloccata! Non riesco a uscire!"
Spa: "≠Red, estoy atrapada! ≠No puedo salir!"
Ger: "Red, ich stecke fest. Ich komme nicht raus!"
Filename:       S1REDIM2
Eng: "Red, I'm stuck. I cant get out !"
Fre: "Red, je suis coincÇe ! Je ne peux pas sortir !"
Ita: "Red, Sono bloccata! Non riesco a uscire!"
Spa: "≠Red, estoy atrapada! ≠No puedo salir!"
Ger: "Red, ich stecke fest. Ich komme nicht raus!"
Filename:       G10THISW
Eng: "This will not be the last time you see me"
Fre: "Vous aurez Ö nouveau affaire Ö moi !"
Ita: "Questa non ä l'ultima volta che ci vediamo!"
Spa: "≠Esta ser† la £ltima vez que me vea!"
Ger: "Das wird nicht das letzte mal sein, dass wir uns gesehen haben"
Filename:       M11C2
Eng: You're too late Red......<4.0>General Popov is on his way to London (cough) and there is nothing you can do to stop him...<12.0>He has another Doomsday Device with him...<6.0>
Fre: Vous arrivez trop tard, Red...<4.0>Le GÇnÇral Popov est en route pour Londres et vous ne pouvez rien faire pour l'arràter...<12.0>Il a un autre Dispositif d'extermination avec lui...<6.0>
Ita: Sei in ritardo Red...<4.0>il Generale Popov ä sulla via di Londra e non c'ä niente che tu possa fare per fermarlo...<12.0>ha un altro Ordigno del Giudizio con se...<6.0>
Spa: Llegas tarde, Red...<4.0>El general Popov est† ya de camino a Londres y no puedes hacer nada para evitarlo...<12.0>Tiene otro dispositivo apocal°ptico consigo...<6.0>
Ger: Sie kommen zu spÑt, Red...<4.0>General Popow ist unterwegs nach London, und Sie kînnen ihn nicht mehr aufhalten...<12.0>er hat noch eine Waffe des JÅngsten Tages bei sich...<6.0>
